Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
684, 1, 400, 18.79, 0.14, 3.86, 0.02, 4.79, 0.21, 0.41, 0.02, 4.46, 0.42, 11.57, 0.84, 1.00, 6.24, 0.000, 0.68, 6
684, 2, 189, 28.17, 0.01, 25.28, 0.01, 6.30, 0.02, 2.87, 0.01, 90.59, 0.14, 2.19, 0.37, 0.89, 56.86, 0.065, 0.06, 0
684, 3, 400, 78.63, 0.14, 24.85, 0.02, 4.87, 0.21, 0.42, 0.02, 4.41, 0.45, 11.71, 0.84, 1.00, 6.37, 0.000, 0.69, 6
684, 4, 400, 15.64, 0.16, 31.41, 0.01, 6.03, 0.22, 0.33, 0.01, 2.78, 0.27, 18.50, 0.90, 1.00, 6.18, 0.000, 0.64, 6
684, 5, 192, 43.61, 0.01, 43.68, 0.01, 5.52, 0.01, 3.64, 0.01, 91.57, 0.22, 1.52, 0.21, 0.75, 63.12, 0.052, 0.06, 0
685, 1, 204, 51.43, 0.01, 25.91, 0.02, 6.27, 0.02, 3.42, 0.01, 88.25, 0.21, 1.83, 0.29, 0.84, 67.24, 0.062, 0.08, 0
685, 2, 199, 34.40, 0.01, 30.97, 0.02, 6.12, 0.03, 3.83, 0.01, 94.58, 0.36, 1.60, 0.23, 0.78, 73.72, 0.060, 0.12, 0
685, 3, 222, 84.92, 0.01, 46.91, 0.01, 6.81, 0.02, 3.51, 0.01, 90.38, 0.14, 1.94, 0.32, 0.86, 75.09, 0.056, 0.07, 0
685, 4, 209, 37.04, 0.01, 50.32, 0.02, 6.60, 0.03, 3.75, 0.01, 87.58, 0.24, 1.76, 0.28, 0.82, 77.66, 0.057, 0.10, 0
685, 5, 182, 51.92, 0.01, 66.37, 0.02, 5.67, 0.02, 3.28, 0.01, 90.38, 0.28, 1.73, 0.27, 0.82, 58.36, 0.056, 0.07, 0
686, 1, 199, 28.25, 0.01, 7.79, 0.01, 6.02, 0.02, 3.44, 0.01, 90.08, 0.19, 1.75, 0.27, 0.82, 65.06, 0.048, 0.07, 6
687, 1, 198, 35.31, 0.01, 36.92, 0.02, 5.36, 0.03, 3.65, 0.02, 90.78, 0.49, 1.47, 0.19, 0.73, 61.52, 0.064, 0.14, 0
687, 2, 198, 79.38, 0.01, 55.74, 0.01, 6.60, 0.02, 3.43, 0.01, 87.61, 0.16, 1.93, 0.32, 0.85, 71.09, 0.053, 0.07, 0
687, 3, 215, 28.41, 0.05, 59.39, 0.14, 6.85, 0.20, 3.43, 0.04, 74.96, 1.07, 2.00, 0.33, 0.87, 73.84, 0.055, 0.54, 3
687, 4, 235, 21.05, 0.08, 62.71, 0.10, 6.41, 0.15, 3.68, 0.09, 66.17, 2.54, 1.74, 0.27, 0.82, 74.14, 0.060, 0.71, 3
687, 5, 400, 18.17, 0.14, 71.00, 0.01, 4.67, 0.19, 0.42, 0.02, 4.61, 0.39, 11.17, 0.84, 1.00, 6.15, 0.000, 0.67, 6
688, 1, 221, 26.83, 0.00, 29.58, 0.01, 7.08, 0.01, 3.42, 0.01, 88.87, 0.10, 2.07, 0.35, 0.88, 76.07, 0.060, 0.06, 0
688, 2, 175, 41.79, 0.01, 52.21, 0.01, 5.04, 0.01, 3.69, 0.01, 90.60, 0.49, 1.36, 0.15, 0.68, 58.47, 0.057, 0.07, 0
688, 3, 400, 14.00, 0.14, 51.97, 0.03, 4.39, 0.17, 0.48, 0.03, 5.77, 0.65, 9.07, 0.80, 0.99, 6.69, 0.000, 0.76, 6
689, 1, 195, 61.84, 0.01, 33.81, 0.02, 6.31, 0.02, 3.39, 0.01, 88.23, 0.18, 1.87, 0.30, 0.84, 67.17, 0.056, 0.08, 0
689, 2, 400, 26.21, 0.12, 77.11, 0.02, 4.36, 0.17, 0.47, 0.02, 5.30, 0.56, 9.36, 0.81, 0.99, 6.38, 0.000, 0.74, 6
690, 1, 400, 78.26, 0.17, 20.31, 0.03, 5.07, 0.23, 0.41, 0.02, 4.11, 0.53, 12.24, 0.85, 1.00, 6.60, 0.000, 0.70, 6
690, 2, 400, 77.36, 0.12, 41.72, 0.01, 4.13, 0.17, 0.48, 0.02, 5.93, 0.53, 8.67, 0.79, 0.99, 6.17, 0.000, 0.72, 6
691, 1, 143, 28.07, 0.01, 19.43, 0.01, 3.40, 0.01, 3.05, 0.01, 112.49, 1.49, 1.12, 0.06, 0.45, 32.58, 0.081, 0.06, 0
691, 2, 196, 88.94, 0.01, 27.84, 0.02, 6.39, 0.02, 3.05, 0.01, 88.98, 0.17, 2.09, 0.35, 0.88, 61.35, 0.060, 0.08, 0
691, 3, 205, 67.01, 0.01, 54.33, 0.01, 6.09, 0.02, 3.73, 0.01, 88.06, 0.25, 1.63, 0.24, 0.79, 71.39, 0.058, 0.08, 0
691, 4, 400, 78.63, 0.14, 59.10, 0.01, 4.59, 0.19, 0.43, 0.02, 4.82, 0.46, 10.79, 0.83, 1.00, 6.14, 0.000, 0.67, 6
691, 5, 400, 92.72, 0.14, 66.48, 0.01, 4.59, 0.19, 0.43, 0.02, 4.82, 0.46, 10.79, 0.83, 1.00, 6.14, 0.000, 0.67, 6
692, 1, 400, 7.46, 0.17, 6.71, 0.02, 5.05, 0.21, 0.42, 0.02, 4.11, 0.48, 12.16, 0.85, 1.00, 6.59, 0.000, 0.72, 6
692, 2, 205, 81.44, 0.01, 36.64, 0.02, 6.23, 0.03, 3.28, 0.01, 88.18, 0.25, 1.90, 0.31, 0.85, 64.21, 0.051, 0.10, 0
692, 3, 174, 23.47, 0.01, 41.11, 0.01, 4.39, 0.02, 3.63, 0.01, 93.83, 0.71, 1.21, 0.09, 0.56, 50.17, 0.076, 0.08, 0
692, 4, 400, 84.64, 0.12, 58.01, 0.03, 4.40, 0.17, 0.48, 0.03, 5.77, 0.66, 9.11, 0.80, 0.99, 6.68, 0.000, 0.75, 6
