Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
418, 9, 235, 82.23, 0.01, 61.37, 0.01, 7.61, 0.02, 3.42, 0.01, 89.70, 0.11, 2.22, 0.38, 0.89, 81.84, 0.053, 0.07, 0
418, 10, 400, 45.04, 0.13, 65.48, 0.03, 3.87, 0.17, 0.54, 0.03, 6.94, 0.86, 7.13, 0.75, 0.99, 6.60, 0.000, 0.83, 6
418, 11, 189, 26.11, 0.01, 76.87, 0.01, 6.13, 0.02, 3.24, 0.01, 92.17, 0.17, 1.89, 0.31, 0.85, 62.45, 0.085, 0.07, 0
418, 12, 108, 67.70, 0.02, 88.53, 0.32, 7.62, 0.33, 3.07, 0.04, 87.52, 0.36, 2.48, 0.43, 0.92, 73.54, 0.058, 0.06, 0
419, 1, 199, 92.14, 0.01, 15.73, 0.01, 6.62, 0.02, 3.43, 0.01, 90.94, 0.12, 1.93, 0.32, 0.86, 71.20, 0.056, 0.06, 0
419, 2, 400, 62.08, 0.12, 16.72, 0.02, 4.11, 0.17, 0.48, 0.02, 5.95, 0.53, 8.53, 0.79, 0.99, 6.22, 0.000, 0.73, 6
419, 3, 207, 71.88, 0.00, 25.61, 0.01, 7.24, 0.02, 2.80, 0.01, 89.28, 0.08, 2.58, 0.44, 0.92, 63.78, 0.074, 0.05, 0
419, 4, 182, 75.41, 0.01, 46.47, 0.01, 5.57, 0.02, 2.83, 0.01, 91.35, 0.19, 1.97, 0.33, 0.86, 49.50, 0.066, 0.07, 0
419, 5, 400, 63.88, 0.18, 42.11, 0.01, 6.82, 0.27, 0.29, 0.02, 2.29, 0.21, 23.42, 0.92, 1.00, 6.23, 0.000, 0.63, 6
419, 6, 235, 20.26, 0.02, 66.89, 0.03, 7.67, 0.04, 3.88, 0.01, 93.53, 0.35, 1.98, 0.33, 0.86, 93.43, 0.056, 0.15, 0
419, 7, 152, 80.82, 0.03, 80.94, 0.12, 5.46, 0.14, 2.04, 0.03, 87.94, 1.40, 2.68, 0.46, 0.93, 34.91, 0.058, 0.30, 3
420, 1, 212, 62.87, 0.01, 25.22, 0.01, 6.99, 0.02, 3.09, 0.01, 89.82, 0.12, 2.26, 0.39, 0.90, 67.70, 0.064, 0.07, 0
420, 2, 162, 81.42, 0.01, 25.49, 0.01, 4.94, 0.01, 2.69, 0.01, 89.88, 0.18, 1.83, 0.29, 0.84, 41.74, 0.087, 0.05, 0
420, 3, 233, 9.19, 0.01, 29.23, 0.02, 7.46, 0.02, 3.35, 0.01, 89.75, 0.13, 2.23, 0.38, 0.89, 78.59, 0.056, 0.10, 0
