Picture, Cell, Edge pxls, X0 um, X0 se, Y0 um, Y0 se, A um, A se, B um, B se, Phi deg, Phi se, A/B, EI, ECC, Area um2, Focus, Eof um, Error code
2709, 4, 381, 88.56, 0.06, 24.82, 0.13, 8.93, 0.19, 3.40, 0.07, 79.74, 0.80, 2.63, 0.45, 0.92, 95.27, 0.036, 2.72, 6
2709, 5, 400, 15.59, 0.14, 27.70, 0.02, 4.96, 0.21, 0.42, 0.02, 4.42, 0.48, 11.79, 0.84, 1.00, 6.54, 0.000, 0.70, 6
2709, 6, 124, 45.62, 0.01, 36.09, 0.01, 3.43, 0.01, 2.49, 0.01, 88.76, 0.54, 1.38, 0.16, 0.69, 26.85, 0.071, 0.06, 0
2709, 7, 400, 10.09, 0.15, 44.24, 0.03, 4.43, 0.20, 0.48, 0.03, 5.57, 0.69, 9.17, 0.80, 0.99, 6.72, 0.000, 0.77, 6
2709, 8, 400, 50.35, 0.14, 49.29, 0.02, 5.14, 0.19, 0.39, 0.02, 3.82, 0.41, 13.36, 0.86, 1.00, 6.22, 0.000, 0.66, 6
2709, 9, 400, 71.47, 0.17, 51.21, 0.01, 6.14, 0.22, 0.32, 0.01, 2.71, 0.26, 19.34, 0.90, 1.00, 6.12, 0.000, 0.63, 6
2709, 10, 151, 61.51, 0.01, 59.21, 0.01, 4.50, 0.02, 2.57, 0.01, 88.61, 0.30, 1.75, 0.27, 0.82, 36.30, 0.068, 0.07, 0
2709, 11, 400, 59.94, 0.15, 69.75, 0.03, 4.43, 0.20, 0.48, 0.03, 5.57, 0.69, 9.17, 0.80, 0.99, 6.72, 0.000, 0.77, 6
2709, 12, 400, 52.91, 0.12, 69.89, 0.02, 4.38, 0.18, 0.46, 0.02, 5.29, 0.59, 9.42, 0.81, 0.99, 6.39, 0.001, 0.74, 6
2709, 13, 400, 85.27, 0.14, 75.69, 0.02, 4.79, 0.21, 0.42, 0.02, 4.46, 0.39, 11.52, 0.84, 1.00, 6.25, 0.000, 0.68, 6
2709, 14, 400, 77.42, 0.12, 76.27, 0.02, 4.38, 0.18, 0.46, 0.02, 5.29, 0.59, 9.42, 0.81, 0.99, 6.39, 0.000, 0.74, 6
2709, 15, 400, 32.80, 0.14, 76.50, 0.02, 5.06, 0.20, 0.40, 0.02, 3.98, 0.46, 12.64, 0.85, 1.00, 6.36, 0.000, 0.68, 6
2709, 16, 400, 45.55, 0.13, 77.23, 0.03, 3.90, 0.17, 0.54, 0.03, 6.91, 0.92, 7.19, 0.76, 0.99, 6.65, 0.000, 0.83, 6
2710, 1, 400, 47.91, 0.13, 4.38, 0.01, 4.57, 0.17, 0.43, 0.02, 4.75, 0.42, 10.71, 0.83, 1.00, 6.14, 0.000, 0.67, 6
2710, 2, 400, 26.98, 0.14, 13.10, 0.02, 4.95, 0.21, 0.42, 0.03, 4.42, 0.51, 11.79, 0.84, 1.00, 6.53, 0.001, 0.70, 6
2710, 3, 400, 90.12, 0.16, 13.17, 0.01, 5.54, 0.24, 0.35, 0.02, 3.32, 0.28, 15.66, 0.88, 1.00, 6.16, 0.000, 0.64, 6
2710, 4, 400, 61.20, 0.13, 20.85, 0.02, 4.46, 0.17, 0.44, 0.02, 4.99, 0.45, 10.08, 0.82, 1.00, 6.20, 0.000, 0.69, 6
2710, 5, 400, 9.12, 0.12, 29.40, 0.03, 3.88, 0.18, 0.54, 0.03, 6.94, 0.82, 7.18, 0.76, 0.99, 6.60, 0.000, 0.83, 6
2710, 6, 400, 53.89, 0.13, 43.71, 0.02, 4.37, 0.18, 0.46, 0.02, 5.27, 0.54, 9.42, 0.81, 0.99, 6.36, 0.001, 0.73, 6
